time_s,state,state_name,fault,fault_name,currentStep,direction,throttle,dutyPct,vbusRaw,vbus_V,ibusRaw,ibus_A,ibusMax,ibusMax_A,bemfRaw,zcThreshold,stepPeriod,eRPM,goodZcCount,risingZcWorks,fallingZcWorks,zcSynced,zcConfirmedCount,zcTimeoutForceCount,hwzcEnabled,hwzcPhase,hwzcTotalZcCount,hwzcTotalMissCount,hwzcStepPeriodHR,hwzcNoiseReject,clpciTripCount,fpciTripCount,systemTick,uptimeSec,iaRaw,ibRaw,iaMax,iaMin,ibMax,ibMin,ia_A,ib_A,iaPkPos_A,iaPkNeg_A,ibPkPos_A,ibPkNeg_A,iaPkMag_A,ibPkMag_A,iaAtFault_A,ibAtFault_A,iaPkAtFault_A,ibPkAtFault_A,iaPkPosAtFault_A,iaPkNegAtFault_A,ibusPkPos_A,ibusPkNeg_A,ibusPkMag_A,ibusAtFault_A,ibusPkPosAtFault_A,ibusPkNegAtFault_A,ibusPkAtFault_A
10.268,6,CL,0,NONE,1,0,867,28,648,12.11,1993,-0.59,2024,-0.26,147,93,120,26582,0,0,0,1,0,0,1,2,117169,0,37619,313223,0,0,1635081,1635,2081,2151,2628,1649,2151,2151,+0.4,+1.1,+6.2,-4.3,+1.1,+1.1,6.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-5.0,5.0,+0.0,+0.0,+0.0,0.0
10.291,6,CL,0,NONE,3,0,875,28,647,12.10,1991,-0.61,2024,-0.26,145,93,120,26101,0,0,0,1,0,0,1,2,117219,0,38312,314428,0,0,1635101,1635,2358,2151,2604,1666,2151,2151,+3.3,+1.1,+6.0,-4.1,+1.1,+1.1,6.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-5.0,5.0,+0.0,+0.0,+0.0,0.0
10.314,6,CL,0,NONE,5,0,891,29,643,12.02,1987,-0.66,2024,-0.26,80,94,120,26223,0,0,0,1,0,0,1,2,117269,0,38134,315630,0,0,1635121,1635,1876,2151,2633,1688,2151,2151,-1.8,+1.1,+6.3,-3.9,+1.1,+1.1,6.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.5,-5.3,5.3,+0.0,+0.0,+0.0,0.0
10.339,6,CL,0,NONE,5,0,892,29,646,12.08,1985,-0.68,2024,-0.26,78,94,120,25985,0,0,0,1,0,0,1,2,117371,0,38483,318172,0,0,1635161,1635,1844,2151,2638,1722,2151,2151,-2.2,+1.1,+6.3,-3.5,+1.1,+1.1,6.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.5,-5.2,5.2,+0.0,+0.0,+0.0,0.0
10.363,6,CL,0,NONE,2,0,897,29,647,12.10,1750,-3.21,2024,-0.26,27,94,120,24865,0,0,0,1,0,0,1,1,117422,0,40217,319410,0,0,1635181,1635,2052,2151,2537,1729,2151,2151,+0.0,+1.1,+5.3,-3.4,+1.1,+1.1,5.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-4.7,4.7,+0.0,+0.0,+0.0,0.0
10.386,6,CL,0,NONE,5,0,903,29,648,12.11,1986,-0.67,2024,-0.26,96,94,120,26318,0,0,0,1,0,0,1,2,117473,0,37996,320706,0,0,1635201,1635,1872,2151,2621,1705,2151,2151,-1.9,+1.1,+6.2,-3.7,+1.1,+1.1,6.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-5.7,5.7,+0.0,+0.0,+0.0,0.0
10.409,6,CL,0,NONE,3,0,909,29,647,12.10,1999,-0.53,2024,-0.26,171,95,120,26683,0,0,0,1,0,0,1,2,117525,0,37477,322035,0,0,1635221,1635,2347,2151,2642,1709,2151,2151,+3.2,+1.1,+6.4,-3.6,+1.1,+1.1,6.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-5.0,5.0,+0.0,+0.0,+0.0,0.0
10.433,6,CL,0,NONE,0,0,916,29,645,12.06,1986,-0.67,2024,-0.26,97,96,120,26713,0,0,0,1,0,0,1,3,117577,0,37434,323345,0,0,1635241,1635,1829,2151,2677,1718,2151,2151,-2.4,+1.1,+6.8,-3.5,+1.1,+1.1,6.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-4.9,4.9,+0.0,+0.0,+0.0,0.0
10.458,6,CL,0,NONE,2,0,923,29,647,12.10,1989,-0.64,2024,-0.26,84,96,120,26957,0,0,0,1,0,0,1,3,117681,0,37095,325992,0,0,1635281,1635,2292,2151,2673,1714,2151,2151,+2.6,+1.1,+6.7,-3.6,+1.1,+1.1,6.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-5.8,5.8,+0.0,+0.0,+0.0,0.0
10.481,6,CL,0,NONE,0,0,927,29,649,12.13,1991,-0.61,2024,-0.26,112,96,120,27579,0,0,0,1,0,0,1,1,117733,0,36259,327317,0,0,1635301,1635,1931,2151,2627,1736,2151,2151,-1.3,+1.1,+6.2,-3.4,+1.1,+1.1,6.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-5.2,5.2,+0.0,+0.0,+0.0,0.0
10.504,6,CL,0,NONE,5,0,932,30,645,12.06,1990,-0.62,2024,-0.26,143,96,120,27482,0,0,0,1,0,0,1,2,117785,0,36387,328636,0,0,1635321,1635,1833,2151,2614,1708,2151,2151,-2.3,+1.1,+6.1,-3.7,+1.1,+1.1,6.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-5.1,5.1,+0.0,+0.0,+0.0,0.0
10.528,6,CL,0,NONE,3,0,929,29,647,12.10,1990,-0.62,2024,-0.26,87,97,120,27493,0,0,0,1,0,0,1,2,117837,0,36372,329961,0,0,1635341,1635,2244,2151,2654,1728,2151,2151,+2.1,+1.1,+6.5,-3.4,+1.1,+1.1,6.5,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-4.8,4.8,+0.0,+0.0,+0.0,0.0
10.551,6,CL,0,NONE,2,0,938,30,643,12.02,1997,-0.55,2024,-0.26,102,97,120,25540,0,0,0,1,0,0,1,2,117890,0,39153,331316,0,0,1635361,1635,2268,2151,2620,1700,2151,2151,+2.4,+1.1,+6.2,-3.7,+1.1,+1.1,6.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-5.1,5.1,+0.0,+0.0,+0.0,0.0
10.576,6,CL,0,NONE,5,0,942,30,646,12.08,1986,-0.67,2024,-0.26,65,98,120,25221,0,0,0,1,0,0,1,3,117996,0,39649,334008,0,0,1635401,1635,1853,2151,2632,1698,2151,2151,-2.1,+1.1,+6.3,-3.8,+1.1,+1.1,6.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.5,-5.7,5.7,+0.0,+0.0,+0.0,0.0
10.599,6,CL,0,NONE,4,0,950,30,648,12.11,1987,-0.66,2024,-0.26,105,98,120,27128,0,0,0,1,0,0,1,3,118049,0,36862,335387,0,0,1635421,1635,2084,2151,2693,1715,2151,2151,+0.4,+1.1,+6.9,-3.6,+1.1,+1.1,6.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.5,-5.8,5.8,+0.0,+0.0,+0.0,0.0
10.623,6,CL,0,NONE,3,0,960,30,645,12.06,1994,-0.58,2024,-0.26,61,98,120,25101,0,0,0,1,0,0,1,3,118102,0,39838,336712,0,0,1635441,1635,2434,2151,2626,1708,2151,2151,+4.2,+1.1,+6.2,-3.7,+1.1,+1.1,6.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-5.4,5.4,+0.0,+0.0,+0.0,0.0
10.646,6,CL,0,NONE,3,0,970,30,645,12.06,2001,-0.51,2024,-0.26,177,98,120,27040,0,0,0,1,0,0,1,1,118155,0,36982,338076,0,0,1635461,1635,2380,2151,2723,1733,2151,2151,+3.6,+1.1,+7.3,-3.4,+1.1,+1.1,7.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.3,6.3,+0.0,+0.0,+0.0,0.0
10.670,6,CL,0,NONE,2,0,968,30,645,12.06,1994,-0.58,2024,-0.26,74,99,120,28096,0,0,0,1,0,0,1,3,118209,0,35592,339449,0,0,1635481,1635,2282,2151,2694,1720,2151,2151,+2.5,+1.1,+6.9,-3.5,+1.1,+1.1,6.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.5,-6.1,6.1,+0.0,+0.0,+0.0,0.0
10.695,6,CL,0,NONE,1,0,997,31,645,12.06,1992,-0.60,2024,-0.26,104,100,120,28130,0,0,0,1,0,0,1,2,118315,0,35548,342152,0,0,1635521,1635,2083,2151,2730,1673,2151,2151,+0.4,+1.1,+7.3,-4.0,+1.1,+1.1,7.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.6,6.6,+0.0,+0.0,+0.0,0.0
10.718,6,CL,0,NONE,1,0,999,31,645,12.06,1990,-0.62,2024,-0.26,135,101,120,28027,0,0,0,1,0,0,1,2,118369,0,35679,343491,0,0,1635541,1635,2081,2151,2694,1601,2151,2151,+0.4,+1.1,+6.9,-4.8,+1.1,+1.1,6.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.3,6.3,+0.0,+0.0,+0.0,0.0
10.741,6,CL,0,NONE,1,0,1008,31,644,12.04,1991,-0.61,2024,-0.26,125,101,120,28488,0,0,0,1,0,0,1,2,118423,0,35102,344859,0,0,1635561,1635,2085,2151,2734,1635,2151,2151,+0.4,+1.1,+7.4,-4.4,+1.1,+1.1,7.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.8,6.8,+0.0,+0.0,+0.0,0.0
10.765,6,CL,0,NONE,1,0,1018,31,646,12.08,1995,-0.57,2024,-0.26,83,102,120,26689,0,0,0,1,0,0,1,3,118478,0,37468,346213,0,0,1635581,1635,2082,2151,2765,1657,2151,2151,+0.4,+1.1,+7.7,-4.2,+1.1,+1.1,7.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.7,6.7,+0.0,+0.0,+0.0,0.0
10.788,6,CL,0,NONE,1,0,1027,31,644,12.04,2003,-0.48,2024,-0.26,14,102,120,26127,0,0,0,1,0,0,1,3,118532,0,38274,347554,0,0,1635601,1635,2041,2151,2755,1624,2151,2151,-0.1,+1.1,+7.6,-4.6,+1.1,+1.1,7.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.7,6.7,+0.0,+0.0,+0.0,0.0
10.811,6,CL,0,NONE,3,0,1033,32,647,12.10,1988,-0.65,2024,-0.26,160,103,120,29036,0,0,0,1,0,0,1,2,118587,0,34440,348910,0,0,1635621,1635,2341,2151,2735,1612,2151,2151,+3.2,+1.1,+7.4,-4.7,+1.1,+1.1,7.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.3,6.3,+0.0,+0.0,+0.0,0.0
10.836,6,CL,0,NONE,5,0,1040,32,642,12.00,1988,-0.65,2024,-0.26,113,104,120,28239,0,0,0,1,0,0,1,2,118697,0,35412,351557,0,0,1635661,1635,1754,2151,2711,1687,2151,2151,-3.2,+1.1,+7.1,-3.9,+1.1,+1.1,7.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.8,6.8,+0.0,+0.0,+0.0,0.0
10.859,6,CL,0,NONE,1,0,1045,32,644,12.04,1991,-0.61,2024,-0.26,121,104,120,29679,0,0,0,1,0,0,1,2,118753,0,33693,352882,0,0,1635681,1635,2080,2151,2716,1714,2151,2151,+0.3,+1.1,+7.2,-3.6,+1.1,+1.1,7.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-5.9,5.9,+0.0,+0.0,+0.0,0.0
10.883,6,CL,0,NONE,2,0,1050,32,645,12.06,1991,-0.61,2024,-0.26,101,104,120,28879,0,0,0,1,0,0,1,3,118809,0,34627,354203,0,0,1635701,1635,2348,2151,2711,1704,2151,2151,+3.2,+1.1,+7.1,-3.7,+1.1,+1.1,7.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.6,6.6,+0.0,+0.0,+0.0,0.0
10.906,6,CL,0,NONE,4,0,1062,32,644,12.04,1993,-0.59,2024,-0.26,91,104,120,28659,0,0,0,1,0,0,1,3,118865,0,34893,355533,0,0,1635721,1635,2079,2151,2696,1660,2151,2151,+0.3,+1.1,+7.0,-4.2,+1.1,+1.1,7.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.2,6.2,+0.0,+0.0,+0.0,0.0
10.930,6,CL,0,NONE,0,0,1096,33,647,12.10,1992,-0.60,2024,-0.26,119,107,120,28724,0,0,0,1,0,0,1,3,118921,0,34813,356861,0,0,1635741,1635,1795,2151,2694,1658,2151,2151,-2.7,+1.1,+6.9,-4.2,+1.1,+1.1,6.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.1,6.1,+0.0,+0.0,+0.0,0.0
10.955,6,CL,0,NONE,0,0,1127,33,643,12.02,1996,-0.56,2024,-0.26,80,109,120,30044,0,0,0,1,0,0,1,3,119035,0,33284,359583,0,0,1635781,1635,1855,2151,2778,1590,2151,2151,-2.1,+1.1,+7.8,-4.9,+1.1,+1.1,7.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.5,-7.3,7.3,+0.0,+0.0,+0.0,0.0
10.978,6,CL,0,NONE,3,0,1133,33,642,12.00,1991,-0.61,2024,-0.26,90,109,120,30222,0,0,0,1,0,0,1,2,119091,0,33088,360899,0,0,1635801,1635,2452,2151,2781,1618,2151,2151,+4.3,+1.1,+7.9,-4.6,+1.1,+1.1,7.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-7.2,7.2,+0.0,+0.0,+0.0,0.0
11.001,6,CL,0,NONE,1,0,1147,34,643,12.02,1995,-0.57,2024,-0.26,123,109,120,30450,0,0,0,1,0,0,1,2,119149,0,32840,362262,0,0,1635821,1635,2082,2151,2783,1601,2151,2151,+0.4,+1.1,+7.9,-4.8,+1.1,+1.1,7.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-7.0,7.0,+0.0,+0.0,+0.0,0.0
11.025,6,CL,0,NONE,5,0,1142,34,643,12.02,1991,-0.61,2024,-0.26,105,110,120,30483,0,0,0,1,0,0,1,2,119207,0,32805,363618,0,0,1635841,1635,1731,2151,2762,1604,2151,2151,-3.4,+1.1,+7.7,-4.8,+1.1,+1.1,7.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-7.4,7.4,+0.0,+0.0,+0.0,0.0
11.048,6,CL,0,NONE,3,0,1151,34,644,12.04,1995,-0.57,2024,-0.26,38,111,120,28561,0,0,0,1,0,0,1,3,119266,0,35012,364965,0,0,1635861,1635,2515,2151,2770,1589,2151,2151,+5.0,+1.1,+7.8,-4.9,+1.1,+1.1,7.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.9,6.9,+0.0,+0.0,+0.0,0.0
11.073,6,CL,0,NONE,1,0,1155,34,645,12.06,2002,-0.50,2024,-0.26,56,110,120,28977,0,0,0,1,0,0,1,3,119384,0,34510,367696,0,0,1635901,1635,2068,2151,2723,1602,2151,2151,+0.2,+1.1,+7.3,-4.8,+1.1,+1.1,7.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.8,6.8,+0.0,+0.0,+0.0,0.0
11.096,6,CL,0,NONE,1,0,1153,34,645,12.06,1990,-0.62,2024,-0.26,144,111,120,30012,0,0,0,1,0,0,1,2,119443,0,33319,369075,0,0,1635921,1635,2081,2151,2676,1534,2151,2151,+0.4,+1.1,+6.8,-5.5,+1.1,+1.1,6.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.7,6.7,+0.0,+0.0,+0.0,0.0
11.120,6,CL,0,NONE,0,0,1157,34,642,12.00,1990,-0.62,2024,-0.26,109,111,120,30827,0,0,0,1,0,0,1,3,119503,0,32439,370457,0,0,1635941,1635,1773,2151,2730,1522,2151,2151,-3.0,+1.1,+7.3,-5.7,+1.1,+1.1,7.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-7.1,7.1,+0.0,+0.0,+0.0,0.0
11.143,6,CL,0,NONE,5,0,1161,34,643,12.02,1999,-0.53,2024,-0.26,21,112,120,28866,0,0,0,1,0,0,1,3,119562,0,34642,371788,0,0,1635961,1635,1642,2151,2678,1593,2151,2151,-4.4,+1.1,+6.8,-4.9,+1.1,+1.1,6.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.5,6.5,+0.0,+0.0,+0.0,0.0
11.167,6,CL,0,NONE,5,0,1162,34,642,12.00,1992,-0.60,2024,-0.26,63,112,120,29118,0,0,0,1,0,0,1,3,119622,0,34342,373160,0,0,1635981,1635,1783,2151,2720,1583,2151,2151,-2.8,+1.1,+7.2,-5.0,+1.1,+1.1,7.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.3,6.3,+0.0,+0.0,+0.0,0.0
11.191,6,CL,0,NONE,5,0,1161,34,645,12.06,1989,-0.64,2024,-0.26,83,111,120,31000,0,0,0,1,0,0,1,2,119741,0,32258,375923,0,0,1636021,1636,1852,2151,2705,1564,2151,2151,-2.1,+1.1,+7.1,-5.2,+1.1,+1.1,7.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.6,6.6,+0.0,+0.0,+0.0,0.0
11.215,6,CL,0,NONE,5,0,1162,34,645,12.06,1989,-0.64,2024,-0.26,82,111,120,31442,0,0,0,1,0,0,1,2,119801,0,31804,377301,0,0,1636041,1636,1861,2151,2660,1553,2151,2151,-2.0,+1.1,+6.6,-5.3,+1.1,+1.1,6.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.4,6.4,+0.0,+0.0,+0.0,0.0
11.238,6,CL,0,NONE,5,0,1160,34,643,12.02,1999,-0.53,2024,-0.26,60,111,120,28849,0,0,0,1,0,0,1,3,119862,0,34663,378659,0,0,1636061,1636,1783,2151,2683,1557,2151,2151,-2.8,+1.1,+6.8,-5.3,+1.1,+1.1,6.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.5,6.5,+0.0,+0.0,+0.0,0.0
11.261,6,CL,0,NONE,5,0,1160,34,644,12.04,1997,-0.55,2024,-0.26,33,111,120,29170,0,0,0,1,0,0,1,3,119922,0,34281,380033,0,0,1636081,1636,1699,2151,2708,1617,2151,2151,-3.8,+1.1,+7.1,-4.6,+1.1,+1.1,7.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.6,6.6,+0.0,+0.0,+0.0,0.0
11.285,6,CL,0,NONE,0,0,1165,34,641,11.98,1993,-0.59,2024,-0.26,131,111,120,29263,0,0,0,1,0,0,1,2,119982,0,34172,381443,0,0,1636101,1636,1837,2151,2667,1518,2151,2151,-2.3,+1.1,+6.7,-5.7,+1.1,+1.1,6.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.8,6.8,+0.0,+0.0,+0.0,0.0
11.308,6,CL,0,NONE,0,0,1169,34,643,12.02,1990,-0.62,2024,-0.26,89,112,120,31915,0,0,0,1,0,0,1,3,120043,0,31333,382829,0,0,1636121,1636,1885,2151,2676,1595,2151,2151,-1.8,+1.1,+6.8,-4.9,+1.1,+1.1,6.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.2,6.2,+0.0,+0.0,+0.0,0.0
11.333,6,CL,0,NONE,1,0,1179,34,647,12.10,1985,-0.68,2024,-0.26,153,112,120,31582,0,0,0,1,0,0,1,2,120163,0,31663,385571,0,0,1636161,1636,2077,2151,2670,1529,2151,2151,+0.3,+1.1,+6.7,-5.6,+1.1,+1.1,6.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-6.9,6.9,+0.0,+0.0,+0.0,0.0
11.357,6,CL,0,NONE,1,0,1185,34,644,12.04,1992,-0.60,2024,-0.26,90,113,120,31481,0,0,0,1,0,0,1,2,120223,0,31765,386948,0,0,1636181,1636,2078,2151,2759,1547,2151,2151,+0.3,+1.1,+7.6,-5.4,+1.1,+1.1,7.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-7.1,7.1,+0.0,+0.0,+0.0,0.0
11.380,6,CL,0,NONE,2,0,1194,35,642,12.00,1996,-0.56,2024,-0.26,132,113,120,29508,0,0,0,1,0,0,1,2,120284,0,33888,388364,0,0,1636201,1636,2308,2151,2728,1498,2151,2151,+2.8,+1.1,+7.3,-5.9,+1.1,+1.1,7.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-7.2,7.2,+0.0,+0.0,+0.0,0.0
11.404,6,CL,0,NONE,3,0,1199,35,648,12.11,1997,-0.55,2024,-0.26,204,113,120,31861,0,0,0,1,0,0,1,2,120345,0,31386,389762,0,0,1636221,1636,2413,2151,2737,1514,2151,2151,+3.9,+1.1,+7.4,-5.7,+1.1,+1.1,7.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-7.2,7.2,+0.0,+0.0,+0.0,0.0
11.427,6,CL,0,NONE,3,0,1205,35,644,12.04,1998,-0.54,2024,-0.26,70,113,120,29553,0,0,0,1,0,0,1,3,120406,0,33837,391135,0,0,1636241,1636,2465,2151,2710,1495,2151,2151,+4.5,+1.1,+7.1,-5.9,+1.1,+1.1,7.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-7.1,7.1,+0.0,+0.0,+0.0,0.0
11.452,6,CL,0,NONE,5,0,1217,35,644,12.04,2000,-0.52,2024,-0.26,48,114,120,29625,0,0,0,1,0,0,1,3,120528,0,33755,393924,0,0,1636281,1636,1685,2151,2805,1508,2151,2151,-3.9,+1.1,+8.1,-5.8,+1.1,+1.1,8.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-7.4,7.4,+0.0,+0.0,+0.0,0.0
11.475,6,CL,0,NONE,1,0,1224,35,644,12.04,1991,-0.61,2024,-0.26,167,114,120,32215,0,0,0,1,0,0,1,2,120589,0,31041,395370,0,0,1636301,1636,2081,2151,2756,1507,2151,2151,+0.4,+1.1,+7.6,-5.8,+1.1,+1.1,7.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-7.1,7.1,+0.0,+0.0,+0.0,0.0
11.498,6,CL,0,NONE,2,0,1276,36,641,11.98,1995,-0.57,2024,-0.26,126,117,120,32210,0,0,0,1,0,0,1,3,120651,0,31046,396823,0,0,1636321,1636,2472,2151,2874,1439,2151,2151,+4.6,+1.1,+8.9,-6.5,+1.1,+1.1,8.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-8.2,8.2,+0.0,+0.0,+0.0,0.0
11.522,6,CL,0,NONE,4,0,1313,37,638,11.93,1990,-0.62,2024,-0.26,138,120,120,31736,0,0,0,1,0,0,1,3,120713,0,31509,398309,0,0,1636341,1636,2081,2151,2905,1376,2151,2151,+0.4,+1.1,+9.2,-7.2,+1.1,+1.1,9.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-9.0,9.0,+0.0,+0.0,+0.0,0.0
11.545,6,CL,0,NONE,0,0,1344,38,643,12.02,1987,-0.66,2024,-0.26,137,122,120,33401,0,0,0,1,0,0,1,1,120775,0,29939,399756,0,0,1636361,1636,1727,2151,2865,1348,2151,2151,-3.5,+1.1,+8.8,-7.5,+1.1,+1.1,8.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-8.8,8.8,+0.0,+0.0,+0.0,0.0
11.570,6,CL,0,NONE,1,0,1385,38,640,11.97,1987,-0.66,2024,-0.26,127,124,120,33552,0,0,0,1,0,0,1,2,120901,0,29804,402729,0,0,1636401,1636,2078,2151,2965,1321,2151,2151,+0.3,+1.1,+9.9,-7.8,+1.1,+1.1,9.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-9.1,9.1,+0.0,+0.0,+0.0,0.0
11.593,6,CL,0,NONE,4,0,1385,38,639,11.95,1988,-0.65,2024,-0.26,182,125,120,32139,0,0,0,1,0,0,1,3,120965,0,31114,404212,0,0,1636421,1636,2081,2151,2909,1382,2151,2151,+0.4,+1.1,+9.3,-7.2,+1.1,+1.1,9.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-8.9,8.9,+0.0,+0.0,+0.0,0.0
11.617,6,CL,0,NONE,3,0,1392,39,640,11.97,1993,-0.59,2024,-0.26,155,125,120,34182,0,0,0,1,0,0,1,2,121029,0,29255,405682,0,0,1636441,1636,2463,2151,2910,1359,2151,2151,+4.5,+1.1,+9.3,-7.4,+1.1,+1.1,9.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-8.6,8.6,+0.0,+0.0,+0.0,0.0
11.640,6,CL,0,NONE,1,0,1394,39,640,11.97,2001,-0.51,2024,-0.26,35,125,120,31165,0,0,0,1,0,0,1,3,121094,0,32087,407149,0,0,1636461,1636,2039,2151,2879,1445,2151,2151,-0.1,+1.1,+8.9,-6.5,+1.1,+1.1,8.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-9.0,9.0,+0.0,+0.0,+0.0,0.0
11.664,6,CL,0,NONE,1,0,1394,39,643,12.02,1991,-0.61,2024,-0.26,167,125,120,34285,0,0,0,1,0,0,1,2,121159,0,29167,408654,0,0,1636481,1636,2080,2151,2859,1387,2151,2151,+0.3,+1.1,+8.7,-7.1,+1.1,+1.1,8.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-8.6,8.6,+0.0,+0.0,+0.0,0.0
11.689,6,CL,0,NONE,5,0,1394,39,641,11.98,1991,-0.61,2024,-0.26,86,125,120,34130,0,0,0,1,0,0,1,2,121289,0,29299,411600,0,0,1636521,1636,1695,2151,2873,1474,2151,2151,-3.8,+1.1,+8.9,-6.2,+1.1,+1.1,8.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-8.7,8.7,+0.0,+0.0,+0.0,0.0
11.712,6,CL,0,NONE,5,0,1393,39,641,11.98,1988,-0.65,2024,-0.26,180,125,120,34828,0,0,0,1,0,0,1,2,121355,0,28712,413091,0,0,1636541,1636,1695,2151,2877,1432,2151,2151,-3.8,+1.1,+8.9,-6.6,+1.1,+1.1,8.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-7.8,7.8,+0.0,+0.0,+0.0,0.0
11.735,6,CL,0,NONE,4,0,1390,38,639,11.95,1997,-0.55,2024,-0.26,157,125,120,33806,0,0,0,1,0,0,1,3,121421,0,29580,414584,0,0,1636561,1636,2083,2151,2858,1458,2151,2151,+0.4,+1.1,+8.7,-6.3,+1.1,+1.1,8.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-8.5,8.5,+0.0,+0.0,+0.0,0.0
11.758,6,CL,0,NONE,4,0,1389,38,639,11.95,1341,-7.61,2024,-0.26,11,125,120,30995,0,0,0,1,0,0,1,2,121486,0,32263,416034,0,0,1636581,1636,2081,2151,2873,1378,2151,2151,+0.4,+1.1,+8.9,-7.2,+1.1,+1.1,8.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.4,-8.8,8.8,+0.0,+0.0,+0.0,0.0
