time_s,state,state_name,fault,fault_name,currentStep,direction,throttle,dutyPct,vbusRaw,vbus_V,ibusRaw,ibus_A,ibusMax,ibusMax_A,bemfRaw,zcThreshold,stepPeriod,eRPM,goodZcCount,risingZcWorks,fallingZcWorks,zcSynced,zcConfirmedCount,zcTimeoutForceCount,hwzcEnabled,hwzcPhase,hwzcTotalZcCount,hwzcTotalMissCount,hwzcStepPeriodHR,hwzcNoiseReject,clpciTripCount,fpciTripCount,systemTick,uptimeSec,iaRaw,ibRaw,iaMax,iaMin,ibMax,ibMin,ia_A,ib_A,iaPkPos_A,iaPkNeg_A,ibPkPos_A,ibPkNeg_A,iaPkMag_A,ibPkMag_A,iaAtFault_A,ibAtFault_A,iaPkAtFault_A,ibPkAtFault_A,iaPkPosAtFault_A,iaPkNegAtFault_A,ibusPkPos_A,ibusPkNeg_A,ibusPkMag_A,ibusAtFault_A,ibusPkPosAtFault_A,ibusPkNegAtFault_A,ibusPkAtFault_A
28.355,6,CL,0,NONE,5,0,1182,30,1309,24.47,2025,-0.25,2139,0.98,25,202,79,64172,4,1,1,1,4,0,1,1,73684,0,15583,187072,0,617276,43923,43,2320,2148,2924,1554,2148,2148,+2.9,+1.1,+9.4,-5.3,+1.1,+1.1,9.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-7.5,7.5,+0.0,+0.0,+0.0,0.0
28.379,6,CL,0,NONE,1,0,1184,30,1307,24.44,2029,-0.20,2139,0.98,285,202,79,68884,4,1,1,1,4,0,1,2,73817,0,14517,188669,0,618076,43943,43,2040,2148,2911,1582,2148,2148,-0.1,+1.1,+9.3,-5.0,+1.1,+1.1,9.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-8.6,8.6,+0.0,+0.0,+0.0,0.0
28.402,6,CL,0,NONE,1,0,1192,31,1310,24.49,2030,-0.19,2139,0.98,92,202,79,64871,4,1,1,1,4,0,1,3,73950,0,15415,190271,0,618876,43963,43,1713,2148,2971,1567,2148,2148,-3.6,+1.1,+9.9,-5.2,+1.1,+1.1,9.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-8.3,8.3,+0.0,+0.0,+0.0,0.0
28.425,6,CL,0,NONE,3,0,1197,31,1308,24.45,2020,-0.30,2139,0.98,256,203,79,69463,4,1,1,1,4,0,1,2,74083,0,14396,191872,0,619676,43983,43,2003,2148,2993,1560,2148,2148,-0.5,+1.1,+10.2,-5.2,+1.1,+1.1,10.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-9.3,9.3,+0.0,+0.0,+0.0,0.0
28.450,6,CL,0,NONE,1,0,1202,31,1307,24.44,2028,-0.22,2139,0.98,244,204,79,70077,4,1,1,1,4,0,1,2,74351,0,14270,195100,0,621276,44023,44,2092,2148,2989,1565,2148,2148,+0.5,+1.1,+10.1,-5.2,+1.1,+1.1,10.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-9.2,9.2,+0.0,+0.0,+0.0,0.0
28.473,6,CL,0,NONE,3,0,1202,31,1310,24.49,2031,-0.18,2139,0.98,157,204,79,64412,4,1,1,1,4,0,1,3,74486,0,15525,196703,0,622076,44043,44,2206,2148,2977,1545,2148,2148,+1.7,+1.1,+10.0,-5.4,+1.1,+1.1,10.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-10.8,10.8,+0.0,+0.0,+0.0,0.0
28.497,6,CL,0,NONE,5,0,1202,31,1312,24.53,2022,-0.28,2139,0.98,13,204,79,64350,4,1,1,1,4,0,1,1,74620,0,15540,198303,0,622876,44063,44,1873,2148,2939,1553,2148,2148,-1.9,+1.1,+9.6,-5.3,+1.1,+1.1,9.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.7,-10.2,10.2,+0.0,+0.0,+0.0,0.0
28.520,6,CL,0,NONE,2,0,1206,31,1313,24.55,2016,-0.34,2139,0.98,213,204,79,69886,4,1,1,1,4,0,1,3,74755,0,14309,199934,0,623676,44083,44,1994,2148,2980,1528,2148,2148,-0.6,+1.1,+10.0,-5.6,+1.1,+1.1,10.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-9.6,9.6,+0.0,+0.0,+0.0,0.0
28.544,6,CL,0,NONE,5,0,1208,31,1309,24.47,2008,-0.43,2139,0.98,306,205,79,70462,4,1,1,1,4,0,1,2,74889,0,14192,201543,0,624476,44103,44,2179,2148,2950,1556,2148,2148,+1.4,+1.1,+9.7,-5.3,+1.1,+1.1,9.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.9,-8.5,8.5,+0.0,+0.0,+0.0,0.0
28.567,6,CL,0,NONE,2,0,1221,31,1310,24.49,2013,-0.38,2139,0.98,207,206,79,69861,4,1,1,1,4,0,1,3,75025,0,14314,203177,0,625277,44123,44,2060,2148,2996,1537,2148,2148,+0.1,+1.1,+10.2,-5.5,+1.1,+1.1,10.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.6,-9.8,9.8,+0.0,+0.0,+0.0,0.0
28.592,6,CL,0,NONE,5,0,1235,31,1308,24.45,2010,-0.41,2139,0.98,290,209,79,71088,4,1,1,1,4,0,1,2,75297,0,14067,206322,0,626876,44163,44,2179,2148,3010,1513,2148,2148,+1.4,+1.1,+10.3,-5.8,+1.1,+1.1,10.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-11.3,11.3,+0.0,+0.0,+0.0,0.0
28.615,6,CL,0,NONE,5,0,1241,32,1308,24.45,2026,-0.24,2139,0.98,398,209,79,72700,4,1,1,1,4,0,1,2,75435,0,13755,207909,0,627676,44183,44,2166,2148,3036,1537,2148,2148,+1.3,+1.1,+10.6,-5.5,+1.1,+1.1,10.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-11.9,11.9,+0.0,+0.0,+0.0,0.0
28.639,6,CL,0,NONE,5,0,1244,32,1305,24.40,2021,-0.29,2139,0.98,399,210,79,71418,4,1,1,1,4,0,1,2,75573,0,14002,209481,0,628476,44203,44,2176,2148,3098,1538,2148,2148,+1.4,+1.1,+11.3,-5.5,+1.1,+1.1,11.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.7,-12.8,12.8,+0.0,+0.0,+0.0,0.0
28.662,6,CL,0,NONE,5,0,1245,32,1308,24.45,2013,-0.38,2139,0.98,257,210,79,71408,4,1,1,1,4,0,1,2,75711,0,14004,211055,0,629276,44223,44,2179,2148,3074,1530,2148,2148,+1.4,+1.1,+11.0,-5.6,+1.1,+1.1,11.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.7,-10.4,10.4,+0.0,+0.0,+0.0,0.0
28.686,6,CL,0,NONE,5,0,1247,32,1309,24.47,2025,-0.25,2139,0.98,31,211,79,67471,4,1,1,1,4,0,1,1,75850,0,14821,212632,0,630076,44243,44,2010,2148,3075,1518,2148,2148,-0.4,+1.1,+11.0,-5.7,+1.1,+1.1,11.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.7,-10.9,10.9,+0.0,+0.0,+0.0,0.0
28.710,6,CL,0,NONE,2,0,1254,32,1311,24.51,2019,-0.31,2139,0.98,169,211,79,72950,4,1,1,1,4,0,1,3,76129,0,13708,215800,0,631677,44283,44,2008,2148,3083,1499,2148,2148,-0.4,+1.1,+11.1,-5.9,+1.1,+1.1,11.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-11.9,11.9,+0.0,+0.0,+0.0,0.0
28.733,6,CL,0,NONE,3,0,1254,32,1310,24.49,2027,-0.23,2139,0.98,262,211,79,71792,4,1,1,1,4,0,1,2,76267,0,13929,217351,0,632476,44303,44,2007,2148,3082,1517,2148,2148,-0.4,+1.1,+11.1,-5.7,+1.1,+1.1,11.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-10.8,10.8,+0.0,+0.0,+0.0,0.0
28.757,6,CL,0,NONE,5,0,1253,32,1312,24.53,2012,-0.39,2139,0.98,387,212,79,74688,4,1,1,1,4,0,1,2,76407,0,13389,218895,0,633276,44323,44,2175,2148,3047,1506,2148,2148,+1.4,+1.1,+10.7,-5.8,+1.1,+1.1,10.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.7,-11.0,11.0,+0.0,+0.0,+0.0,0.0
28.781,6,CL,0,NONE,0,0,1255,32,1308,24.45,2009,-0.42,2139,0.98,179,211,79,73072,4,1,1,1,4,0,1,3,76547,0,13685,220452,0,634076,44343,44,2229,2148,3095,1516,2148,2148,+1.9,+1.1,+11.3,-5.7,+1.1,+1.1,11.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-10.7,10.7,+0.0,+0.0,+0.0,0.0
28.804,6,CL,0,NONE,2,0,1258,32,1307,24.44,2015,-0.36,2139,0.98,191,211,79,73131,4,1,1,1,4,0,1,3,76687,0,13674,222015,0,634877,44363,44,2006,2148,3077,1497,2148,2148,-0.5,+1.1,+11.1,-5.9,+1.1,+1.1,11.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-12.3,12.3,+0.0,+0.0,+0.0,0.0
28.829,6,CL,0,NONE,5,0,1261,32,1307,24.44,2028,-0.22,2139,0.98,67,212,79,66952,4,1,1,1,4,0,1,3,76966,0,14936,225124,0,636476,44403,44,2215,2148,3076,1500,2148,2148,+1.8,+1.1,+11.1,-5.9,+1.1,+1.1,11.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-12.3,12.3,+0.0,+0.0,+0.0,0.0
28.852,6,CL,0,NONE,1,0,1266,32,1309,24.47,2029,-0.20,2139,0.98,53,213,79,66635,4,1,1,1,4,0,1,1,77106,0,15007,226687,0,637276,44423,44,1555,2148,3061,1492,2148,2148,-5.3,+1.1,+10.9,-6.0,+1.1,+1.1,10.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-11.5,11.5,+0.0,+0.0,+0.0,0.0
28.875,6,CL,0,NONE,4,0,1267,32,1310,24.49,2016,-0.34,2139,0.98,61,213,79,72051,4,1,1,1,4,0,1,3,77247,0,13879,228267,0,638076,44443,44,2106,2148,3134,1532,2148,2148,+0.6,+1.1,+11.7,-5.5,+1.1,+1.1,11.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.4,-11.0,11.0,+0.0,+0.0,+0.0,0.0
28.899,6,CL,0,NONE,1,0,1268,32,1307,24.44,2019,-0.31,2139,0.98,393,213,79,73480,4,1,1,1,4,0,1,2,77387,0,13609,229806,0,638876,44463,44,2103,2148,3101,1495,2148,2148,+0.6,+1.1,+11.3,-5.9,+1.1,+1.1,11.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.7,-11.6,11.6,+0.0,+0.0,+0.0,0.0
28.922,6,CL,0,NONE,3,0,1271,32,1308,24.45,2035,-0.14,2139,0.98,127,213,79,67838,4,1,1,1,4,0,1,3,77528,0,14741,231336,0,639676,44483,44,2390,2148,3091,1477,2148,2148,+3.7,+1.1,+11.2,-6.1,+1.1,+1.1,11.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-11.9,11.9,+0.0,+0.0,+0.0,0.0
28.947,6,CL,0,NONE,3,0,1275,32,1308,24.45,2029,-0.20,2139,0.98,73,214,79,68620,4,1,1,1,4,0,1,1,77810,0,14573,234446,0,641276,44523,44,2797,2148,3172,1494,2148,2148,+8.1,+1.1,+12.1,-6.0,+1.1,+1.1,12.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.9,-14.8,14.8,+0.0,+0.0,+0.0,0.0
28.970,6,CL,0,NONE,1,0,1283,32,1308,24.45,2033,-0.16,2139,0.98,176,215,79,68507,4,1,1,1,4,0,1,3,77952,0,14597,235978,0,642076,44543,44,1871,2148,3147,1484,2148,2148,-1.9,+1.1,+11.8,-6.1,+1.1,+1.1,11.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-14.5,14.5,+0.0,+0.0,+0.0,0.0
28.994,6,CL,0,NONE,5,0,1281,32,1305,24.40,2031,-0.18,2139,0.98,122,215,79,68259,4,1,1,1,4,0,1,3,78094,0,14650,237500,0,642876,44563,44,2268,2148,3132,1504,2148,2148,+2.4,+1.1,+11.7,-5.8,+1.1,+1.1,11.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.6,-12.1,12.1,+0.0,+0.0,+0.0,0.0
29.017,6,CL,0,NONE,3,0,1284,32,1311,24.51,2028,-0.22,2139,0.98,108,215,79,67408,4,1,1,1,4,0,1,3,78236,0,14835,239017,0,643676,44583,44,2470,2148,3143,1490,2148,2148,+4.5,+1.1,+11.8,-6.0,+1.1,+1.1,11.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.7,-14.6,14.6,+0.0,+0.0,+0.0,0.0
29.041,6,CL,0,NONE,2,0,1287,33,1310,24.49,2020,-0.30,2139,0.98,214,215,79,74621,4,1,1,1,4,0,1,3,78379,0,13401,240555,0,644477,44603,44,2013,2148,3196,1508,2148,2148,-0.4,+1.1,+12.3,-5.8,+1.1,+1.1,12.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.9,-12.4,12.4,+0.0,+0.0,+0.0,0.0
29.064,6,CL,0,NONE,1,0,1287,33,1311,24.51,2034,-0.15,2139,0.98,303,216,79,74788,4,1,1,1,4,0,1,2,78521,0,13371,242061,0,645276,44623,44,2049,2148,3143,1428,2148,2148,+0.0,+1.1,+11.8,-6.7,+1.1,+1.1,11.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.7,-13.4,13.4,+0.0,+0.0,+0.0,0.0
29.089,6,CL,0,NONE,5,0,1295,33,1308,24.45,2010,-0.41,2139,0.98,356,217,79,75035,4,1,1,1,4,0,1,2,78807,0,13327,245069,0,646876,44663,44,2160,2148,3127,1453,2148,2148,+1.2,+1.1,+11.6,-6.4,+1.1,+1.1,11.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-12.7,12.7,+0.0,+0.0,+0.0,0.0
29.112,6,CL,0,NONE,4,0,1295,33,1305,24.40,2012,-0.39,2139,0.98,233,217,79,74139,4,1,1,1,4,0,1,3,78951,0,13488,246585,0,647676,44683,44,2107,2148,3165,1445,2148,2148,+0.6,+1.1,+12.0,-6.5,+1.1,+1.1,12.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.1,-13.7,13.7,+0.0,+0.0,+0.0,0.0
29.136,6,CL,0,NONE,4,0,1303,33,1308,24.45,2009,-0.42,2139,0.98,58,218,79,75024,4,1,1,1,4,0,1,3,79095,0,13329,248077,0,648476,44703,44,2100,2148,3167,1420,2148,2148,+0.6,+1.1,+12.0,-6.8,+1.1,+1.1,12.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-16.8,16.8,+0.0,+0.0,+0.0,0.0
29.159,6,CL,0,NONE,4,0,1299,33,1310,24.49,2011,-0.40,2139,0.98,245,218,79,73227,4,1,1,1,4,0,1,3,79239,0,13656,249582,0,649277,44723,44,2102,2148,3165,1477,2148,2148,+0.6,+1.1,+12.0,-6.1,+1.1,+1.1,12.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.6,-13.9,13.9,+0.0,+0.0,+0.0,0.0
29.183,6,CL,0,NONE,4,0,1299,33,1309,24.47,2018,-0.32,2139,0.98,251,218,79,73405,4,1,1,1,4,0,1,3,79383,0,13623,251063,0,650077,44743,44,2103,2148,3108,1449,2148,2148,+0.6,+1.1,+11.4,-6.4,+1.1,+1.1,11.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-15.7,15.7,+0.0,+0.0,+0.0,0.0
29.208,6,CL,0,NONE,5,0,1307,33,1308,24.45,2008,-0.43,2139,0.98,293,219,79,73578,4,1,1,1,4,0,1,2,79671,0,13591,254014,0,651676,44783,44,2050,2148,3253,1466,2148,2148,+0.0,+1.1,+13.0,-6.3,+1.1,+1.1,13.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.6,-16.8,16.8,+0.0,+0.0,+0.0,0.0
29.231,6,CL,0,NONE,0,0,1314,33,1310,24.49,2013,-0.38,2139,0.98,179,220,79,75568,4,1,1,1,4,0,1,3,79817,0,13233,255429,0,652476,44803,44,2265,2148,3226,1444,2148,2148,+2.3,+1.1,+12.7,-6.5,+1.1,+1.1,12.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.1,-13.7,13.7,+0.0,+0.0,+0.0,0.0
29.254,6,CL,0,NONE,1,0,1318,33,1311,24.51,2031,-0.18,2139,0.98,97,220,79,70126,4,1,1,1,4,0,1,1,79962,0,14260,256746,0,653276,44823,44,1631,2148,3293,1459,2148,2148,-4.5,+1.1,+13.4,-6.3,+1.1,+1.1,13.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.8,-21.2,21.2,+0.0,+0.0,+0.0,0.0
29.278,6,CL,0,NONE,3,0,1323,33,1311,24.51,2026,-0.24,2139,0.98,288,220,79,76423,4,1,1,1,4,0,1,2,80107,0,13085,258112,0,654076,44843,44,1979,2148,3317,1408,2148,2148,-0.7,+1.1,+13.6,-6.9,+1.1,+1.1,13.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.7,-21.1,21.1,+0.0,+0.0,+0.0,0.0
29.301,6,CL,0,NONE,5,0,1332,33,1309,24.47,2012,-0.39,2139,0.98,347,221,79,75861,4,1,1,1,4,0,1,2,80253,0,13182,259582,0,654876,44863,44,2138,2148,3315,1479,2148,2148,+1.0,+1.1,+13.6,-6.1,+1.1,+1.1,13.6,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.6,-21.6,21.6,+0.0,+0.0,+0.0,0.0
29.326,6,CL,0,NONE,5,0,1343,34,1310,24.49,2021,-0.29,2139,0.98,209,223,79,77375,4,1,1,1,4,0,1,2,80547,0,12924,262469,0,656476,44903,44,2312,2148,3349,1417,2148,2148,+2.8,+1.1,+14.0,-6.8,+1.1,+1.1,14.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.0,-21.1,21.1,+0.0,+0.0,+0.0,0.0
29.349,6,CL,0,NONE,3,0,1343,34,1308,24.45,2027,-0.23,2139,0.98,178,224,79,70776,4,1,1,1,4,0,1,3,80696,0,14129,263886,0,657276,44923,44,2222,2148,3318,1411,2148,2148,+1.9,+1.1,+13.7,-6.8,+1.1,+1.1,13.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.7,-21.7,21.7,+0.0,+0.0,+0.0,0.0
29.372,6,CL,0,NONE,2,0,1347,34,1306,24.42,2014,-0.37,2139,0.98,258,224,79,76493,4,1,1,1,4,0,1,3,80845,0,13073,265305,0,658077,44943,44,1987,2148,3275,1351,2148,2148,-0.7,+1.1,+13.2,-7.5,+1.1,+1.1,13.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.7,-15.6,15.6,+0.0,+0.0,+0.0,0.0
29.396,6,CL,0,NONE,1,0,1348,34,1306,24.42,2037,-0.12,2139,0.98,413,224,79,76563,4,1,1,1,4,0,1,2,80993,0,13061,266696,0,658876,44963,44,1570,2148,3332,1355,2148,2148,-5.1,+1.1,+13.8,-7.5,+1.1,+1.1,13.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.4,-21.7,21.7,+0.0,+0.0,+0.0,0.0
29.419,6,CL,0,NONE,5,0,1351,34,1311,24.51,2027,-0.23,2139,0.98,0,225,79,70741,4,1,1,1,4,0,1,1,81142,0,14136,268087,0,659676,44983,44,1660,2148,3293,1361,2148,2148,-4.2,+1.1,+13.4,-7.4,+1.1,+1.1,13.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.7,-21.8,21.8,+0.0,+0.0,+0.0,0.0
29.445,6,CL,0,NONE,5,0,1355,34,1308,24.45,2028,-0.22,2139,0.98,429,225,79,77214,4,1,1,1,4,0,1,2,81441,0,12951,270908,0,661276,45023,45,2210,2148,3374,1361,2148,2148,+1.7,+1.1,+14.3,-7.4,+1.1,+1.1,14.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.1,-14.0,14.0,+0.0,+0.0,+0.0,0.0
29.468,6,CL,0,NONE,5,0,1352,34,1306,24.42,2009,-0.42,2139,0.98,316,226,79,77095,4,1,1,1,4,0,1,2,81591,0,12971,272334,0,662076,45043,45,2103,2148,3359,1343,2148,2148,+0.6,+1.1,+14.1,-7.6,+1.1,+1.1,14.1,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.2,-11.6,11.6,+0.0,+0.0,+0.0,0.0
29.491,6,CL,0,NONE,5,0,1359,34,1306,24.42,2021,-0.29,2139,0.98,430,226,79,78870,4,1,1,1,4,0,1,2,81741,0,12679,273767,0,662876,45063,45,2200,2148,3382,1399,2148,2148,+1.6,+1.1,+14.3,-7.0,+1.1,+1.1,14.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.2,-11.5,11.5,+0.0,+0.0,+0.0,0.0
29.514,6,CL,0,NONE,5,0,1360,34,1306,24.42,2020,-0.30,2139,0.98,429,226,79,77881,4,1,1,1,4,0,1,2,81891,0,12840,275192,0,663676,45083,45,2208,2148,2973,1342,2148,2148,+1.7,+1.1,+9.9,-7.6,+1.1,+1.1,9.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.2,-11.2,11.2,+0.0,+0.0,+0.0,0.0
29.538,6,CL,0,NONE,5,0,1361,34,1307,24.44,2014,-0.37,2139,0.98,268,227,79,78802,4,1,1,1,4,0,1,2,82041,0,12690,276584,0,664476,45103,45,2236,2148,3337,1364,2148,2148,+2.0,+1.1,+13.9,-7.4,+1.1,+1.1,13.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.1,-13.3,13.3,+0.0,+0.0,+0.0,0.0
29.561,6,CL,0,NONE,5,0,1364,34,1309,24.47,2027,-0.23,2139,0.98,143,226,79,72243,4,1,1,1,4,0,1,3,82192,0,13842,277954,0,665276,45123,45,2366,2148,3397,1360,2148,2148,+3.4,+1.1,+14.5,-7.4,+1.1,+1.1,14.5,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.2,-21.4,21.4,+0.0,+0.0,+0.0,0.0
29.586,6,CL,0,NONE,0,0,1360,34,1309,24.47,2009,-0.42,2139,0.98,51,226,79,79434,4,1,1,1,4,0,1,3,82493,0,12589,280757,0,666876,45163,45,2224,2148,3429,1327,2148,2148,+1.9,+1.1,+14.8,-7.8,+1.1,+1.1,14.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.6,-21.9,21.9,+0.0,+0.0,+0.0,0.0
29.609,6,CL,0,NONE,0,0,1363,34,1305,24.40,2012,-0.39,2139,0.98,276,226,79,77393,4,1,1,1,4,0,1,3,82643,0,12921,282129,0,667676,45183,45,2224,2148,3346,1316,2148,2148,+1.9,+1.1,+14.0,-7.9,+1.1,+1.1,14.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.1,-10.9,10.9,+0.0,+0.0,+0.0,0.0
29.633,6,CL,0,NONE,1,0,1363,34,1308,24.45,2011,-0.40,2139,0.98,415,226,79,77808,4,1,1,1,4,0,1,2,82793,0,12852,283511,0,668476,45203,45,2100,2148,3417,1347,2148,2148,+0.6,+1.1,+14.7,-7.5,+1.1,+1.1,14.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.1,-12.6,12.6,+0.0,+0.0,+0.0,0.0
29.657,6,CL,0,NONE,1,0,1368,34,1309,24.47,2034,-0.15,2139,0.98,145,226,79,73313,4,1,1,1,4,0,1,3,82944,0,13640,284886,0,669276,45223,45,1727,2148,3446,1366,2148,2148,-3.5,+1.1,+15.0,-7.3,+1.1,+1.1,15.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.2,-21.7,21.7,+0.0,+0.0,+0.0,0.0
29.680,6,CL,0,NONE,2,0,1365,34,1311,24.51,2017,-0.33,2139,0.98,231,227,79,78057,4,1,1,1,4,0,1,3,83095,0,12811,286263,0,670076,45243,45,1984,2148,3446,1310,2148,2148,-0.7,+1.1,+15.0,-7.9,+1.1,+1.1,15.0,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.2,-21.9,21.9,+0.0,+0.0,+0.0,0.0
29.705,6,CL,0,NONE,3,0,1369,34,1307,24.44,2028,-0.22,2139,0.98,140,227,79,72196,4,1,1,1,4,0,1,3,83396,0,13851,289013,0,671676,45283,45,2354,2148,3377,1365,2148,2148,+3.3,+1.1,+14.3,-7.3,+1.1,+1.1,14.3,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.2,-21.7,21.7,+0.0,+0.0,+0.0,0.0
29.728,6,CL,0,NONE,4,0,1373,34,1306,24.42,2009,-0.42,2139,0.98,275,227,79,77435,4,1,1,1,4,0,1,3,83547,0,12914,290397,0,672476,45303,45,2111,2148,3389,1312,2148,2148,+0.7,+1.1,+14.4,-7.9,+1.1,+1.1,14.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.0,-21.9,21.9,+0.0,+0.0,+0.0,0.0
29.751,6,CL,0,NONE,5,0,1374,34,1307,24.44,2020,-0.30,2139,0.98,113,228,79,71715,4,1,1,1,4,0,1,3,83698,0,13944,291757,0,673276,45323,45,2278,2148,3420,1318,2148,2148,+2.5,+1.1,+14.8,-7.8,+1.1,+1.1,14.8,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.1,-21.5,21.5,+0.0,+0.0,+0.0,0.0
29.775,6,CL,0,NONE,1,0,1381,34,1310,24.49,2018,-0.32,2139,0.98,420,228,79,79725,4,1,1,1,4,0,1,2,83849,0,12543,293143,0,674076,45343,45,2105,2148,3411,1315,2148,2148,+0.6,+1.1,+14.7,-7.9,+1.1,+1.1,14.7,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.5,-21.8,21.8,+0.0,+0.0,+0.0,0.0
29.798,6,CL,0,NONE,3,0,1386,35,1308,24.45,2026,-0.24,2139,0.98,0,229,79,79138,4,1,1,1,4,0,1,2,84001,0,12636,294504,0,674876,45363,45,2379,2148,3457,1299,2148,2148,+3.6,+1.1,+15.2,-8.1,+1.1,+1.1,15.2,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,+0.1,-21.9,21.9,+0.0,+0.0,+0.0,0.0
29.823,6,CL,0,NONE,1,0,1390,35,1310,24.49,2017,-0.33,2139,0.98,421,230,79,79929,4,1,1,1,4,0,1,2,84305,0,12511,297187,0,676476,45403,45,2106,2148,3481,1324,2148,2148,+0.6,+1.1,+15.4,-7.8,+1.1,+1.1,15.4,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.1,-21.9,21.9,+0.0,+0.0,+0.0,0.0
29.847,6,CL,0,NONE,3,0,1392,35,1308,24.45,2026,-0.24,2139,0.98,238,230,79,79586,4,1,1,1,4,0,1,2,84457,0,12565,298470,0,677276,45423,45,2098,2148,3432,1282,2148,2148,+0.5,+1.1,+14.9,-8.2,+1.1,+1.1,14.9,1.1,+0.0,+0.0,0.0,0.0,+0.0,+0.0,-0.1,-21.9,21.9,+0.0,+0.0,+0.0,0.0
