timestamp_ms,elapsed_s,raw_line,state,pot,vbus,duty,step,tp,zc_count,synced,missed,bemf_a,bemf_b,bemf_c,dc1,io1,io2,io3,ic_accepted,ic_lcout_accepted,ic_false,ic_captures,ic_chatter,tp_hr,zc_interval,zc_interval_hr,prev_zc_interval,ic_phase,ic_filter_level,forced_steps,erpm,duty_pct_x10,ia_raw,ib_raw,ibus_raw,ia_mA,ib_mA,ibus_mA,fault_code,d_ic_accepted,d_ic_lcout_accepted,d_ic_false,d_ic_captures,d_ic_chatter,ic_accept_rate,ic_false_rate
1773758084866,8.494,S:CL P:5504 V:14208 D:1494 St:4 Tp:13 ZC:4498 SYN Miss:0 B:101 DC1:1494 IO:3000/0000/3400 FP:4199/BK:0/0 Cyc:56895 TpHR:1144 ZcI:11 ZcIHR:953 PZcI:12 Ph:1 FL:4 Frc:1 eRPM:13493 D%:149 Ia:-1088 Ib:976 Ibus:768,CL,5504,14208,1494,4,13,4498,1,0,1,0,1,1494,12288,0,13312,4199,0,0,56895,,1144,11,953,12,,4,1,13493,149,-1088,976,768,-1141,1024,806,,138,0,0,6524,0,2.1,0.0
1773758084965,8.593,S:CL P:5632 V:14208 D:1512 St:5 Tp:13 ZC:4637 SYN Miss:0 B:011 DC1:1514 IO:0000/3000/3000 FP:4338/BK:0/0 Cyc:63400 TpHR:1128 ZcI:11 ZcIHR:1391 PZcI:18 Ph:1 FL:4 Frc:1 eRPM:14000 D%:151 Ia:-1136 Ib:816 Ibus:1024,CL,5632,14208,1512,5,13,4637,1,0,0,1,1,1514,0,12288,12288,4338,0,0,63400,,1128,11,1391,18,,4,1,14000,151,-1136,816,1024,-1192,856,1074,,139,0,0,6505,0,2.1,0.0
1773758085065,8.693,S:CL P:5696 V:14208 D:1519 St:1 Tp:13 ZC:4777 SYN Miss:0 B:100 DC1:1519 IO:3000/3400/0000 FP:4478/BK:0/0 Cyc:4326 TpHR:1099 ZcI:13 ZcIHR:1235 PZcI:16 Ph:2 FL:4 Frc:1 eRPM:14361 D%:151 Ia:992 Ib:-1088 Ibus:256,CL,5696,14208,1519,1,13,4777,1,0,1,0,0,1519,12288,13312,0,4478,0,0,4326,,1099,13,1235,16,,4,1,14361,151,992,-1088,256,1041,-1141,269,,140,0,0,-59074,0,,
1773758085165,8.793,S:CL P:5696 V:14224 D:1521 St:4 Tp:13 ZC:4918 SYN Miss:0 B:101 DC1:1519 IO:3000/3000/3400 FP:4619/BK:0/0 Cyc:10770 TpHR:1095 ZcI:17 ZcIHR:969 PZcI:12 Ph:0 FL:4 Frc:1 eRPM:13815 D%:151 Ia:-1792 Ib:1024 Ibus:528,CL,5696,14224,1521,4,13,4918,1,0,1,0,1,1519,12288,12288,13312,4619,0,0,10770,,1095,17,969,12,,4,1,13815,151,-1792,1024,528,-1880,1074,554,,141,0,0,6444,0,2.2,0.0
1773758085264,8.892,S:CL P:5664 V:14192 D:1516 St:2 Tp:12 ZC:5060 SYN Miss:0 B:110 DC1:1516 IO:3400/3000/3000 FP:4761/BK:0/0 Cyc:17448 TpHR:1119 ZcI:15 ZcIHR:953 PZcI:12 Ph:0 FL:3 Frc:1 eRPM:14387 D%:151 Ia:-240 Ib:-1376 Ibus:1664,CL,5664,14192,1516,2,12,5060,1,0,1,1,0,1516,13312,12288,12288,4761,0,0,17448,,1119,15,953,12,,3,1,14387,151,-240,-1376,1664,-252,-1443,1746,,142,0,0,6678,0,2.1,0.0
1773758085364,8.992,S:CL P:5712 V:14240 D:1523 St:0 Tp:12 ZC:5202 SYN Miss:0 B:010 DC1:1523 IO:0000/3400/0000 FP:4903/BK:0/0 Cyc:24575 TpHR:1070 ZcI:18 ZcIHR:937 PZcI:12 Ph:1 FL:3 Frc:1 eRPM:14521 D%:152 Ia:1280 Ib:-1312 Ibus:960,CL,5712,14240,1523,0,12,5202,1,0,0,1,0,1523,0,13312,0,4903,0,0,24575,,1070,18,937,12,,3,1,14521,152,1280,-1312,960,1343,-1376,1007,,142,0,0,7127,0,2.0,0.0
1773758085464,9.092,S:CL P:5984 V:14208 D:1562 St:5 Tp:12 ZC:5345 SYN Miss:0 B:110 DC1:1564 IO:0000/3400/3000 FP:5046/BK:0/0 Cyc:31670 TpHR:1065 ZcI:12 ZcIHR:1312 PZcI:17 Ph:0 FL:4 Frc:1 eRPM:14269 D%:157 Ia:-128 Ib:-128 Ibus:1104,CL,5984,14208,1562,5,12,5345,1,0,1,1,0,1564,0,13312,12288,5046,0,0,31670,,1065,12,1312,17,,4,1,14269,157,-128,-128,1104,-134,-134,1158,,143,0,0,7095,0,2.0,0.0
1773758085563,9.191,S:CL P:6192 V:14208 D:1593 St:0 Tp:12 ZC:5489 SYN Miss:0 B:110 DC1:1591 IO:0000/3400/0000 FP:5191/BK:0/0 Cyc:38731 TpHR:1057 ZcI:12 ZcIHR:968 PZcI:12 Ph:2 FL:3 Frc:1 eRPM:14768 D%:159 Ia:-128 Ib:-112 Ibus:1872,CL,6192,14208,1593,0,12,5489,1,0,1,1,0,1591,0,13312,0,5191,0,0,38731,,1057,12,968,12,,3,1,14768,159,-128,-112,1872,-134,-117,1964,,145,0,0,7061,0,2.1,0.0
1773758085663,9.291,S:CL P:6208 V:14192 D:1593 St:2 Tp:12 ZC:5636 SYN Miss:0 B:110 DC1:1593 IO:3000/3000/3000 FP:5337/BK:0/0 Cyc:45763 TpHR:1057 ZcI:14 ZcIHR:719 PZcI:9 Ph:2 FL:3 Frc:1 eRPM:14740 D%:159 Ia:-304 Ib:-160 Ibus:1504,CL,6208,14192,1593,2,12,5636,1,0,1,1,0,1593,12288,12288,12288,5337,0,0,45763,,1057,14,719,9,,3,1,14740,159,-304,-160,1504,-319,-168,1578,,146,0,0,7032,0,2.1,0.0
1773758085762,9.39,S:CL P:6320 V:14208 D:1609 St:5 Tp:12 ZC:5783 SYN Miss:0 B:101 DC1:1609 IO:0000/3400/3000 FP:5484/BK:0/0 Cyc:52780 TpHR:1041 ZcI:12 ZcIHR:1203 PZcI:16 Ph:0 FL:3 Frc:0 eRPM:15009 D%:161 Ia:-144 Ib:-128 Ibus:1424,CL,6320,14208,1609,5,12,5783,1,0,1,0,1,1609,0,13312,12288,5484,0,0,52780,,1041,12,1203,16,,3,0,15009,161,-144,-128,1424,-151,-134,1494,,147,0,0,7017,0,2.1,0.0
1773758085862,9.49,S:CL P:6512 V:14192 D:1639 St:3 Tp:12 ZC:5931 SYN Miss:0 B:111 DC1:1639 IO:3400/0000/3400 FP:5633/BK:0/0 Cyc:59743 TpHR:1072 ZcI:15 ZcIHR:953 PZcI:12 Ph:2 FL:3 Frc:1 eRPM:14824 D%:164 Ia:-2016 Ib:1232 Ibus:976,CL,6512,14192,1639,3,12,5931,1,0,1,1,1,1639,13312,0,13312,5633,0,0,59743,,1072,15,953,12,,3,1,14824,164,-2016,1232,976,-2115,1292,1024,,149,0,0,6963,0,2.1,0.0
1773758085962,9.59,S:CL P:6640 V:14192 D:1657 St:4 Tp:12 ZC:6081 SYN Miss:0 B:001 DC1:1653 IO:3000/0000/3400 FP:5783/BK:0/0 Cyc:1151 TpHR:1042 ZcI:14 ZcIHR:907 PZcI:11 Ph:0 FL:3 Frc:1 eRPM:15024 D%:165 Ia:-1584 Ib:1024 Ibus:1072,CL,6640,14192,1657,4,12,6081,1,0,0,0,1,1653,12288,0,13312,5783,0,0,1151,,1042,14,907,11,,3,1,15024,165,-1584,1024,1072,-1662,1074,1125,,150,0,0,-58592,0,,
1773758086061,9.689,S:CL P:6672 V:14208 D:1659 St:5 Tp:12 ZC:6233 SYN Miss:0 B:100 DC1:1662 IO:0000/3400/3000 FP:5935/BK:0/0 Cyc:8062 TpHR:1018 ZcI:11 ZcIHR:1235 PZcI:13 Ph:2 FL:3 Frc:1 eRPM:15243 D%:166 Ia:1616 Ib:-1520 Ibus:1104,CL,6672,14208,1659,5,12,6233,1,0,1,0,0,1662,0,13312,12288,5935,0,0,8062,,1018,11,1235,13,,3,1,15243,166,1616,-1520,1104,1695,-1594,1158,,152,0,0,6911,0,2.2,0.0
1773758086161,9.789,S:CL P:6688 V:14208 D:1659 St:1 Tp:12 ZC:6385 SYN Miss:0 B:100 DC1:1664 IO:3000/3000/3000 FP:6087/BK:0/0 Cyc:14945 TpHR:1038 ZcI:14 ZcIHR:813 PZcI:10 Ph:1 FL:3 Frc:1 eRPM:15439 D%:166 Ia:-128 Ib:-112 Ibus:1568,CL,6688,14208,1659,1,12,6385,1,0,1,0,0,1664,12288,12288,12288,6087,0,0,14945,,1038,14,813,10,,3,1,15439,166,-128,-112,1568,-134,-117,1645,,152,0,0,6883,0,2.2,0.0
1773758086261,9.889,S:CL P:6704 V:14192 D:1662 St:4 Tp:12 ZC:6538 SYN Miss:0 B:101 DC1:1664 IO:3000/3000/3400 FP:6240/BK:0/0 Cyc:21847 TpHR:1017 ZcI:12 ZcIHR:1094 PZcI:14 Ph:2 FL:4 Frc:1 eRPM:15169 D%:166 Ia:-128 Ib:-176 Ibus:1232,CL,6704,14192,1662,4,12,6538,1,0,1,0,1,1664,12288,12288,13312,6240,0,0,21847,,1017,12,1094,14,,4,1,15169,166,-128,-176,1232,-134,-185,1292,,153,0,0,6902,0,2.2,0.0
1773758086360,9.988,S:CL P:6720 V:14208 D:1662 St:1 Tp:12 ZC:6691 SYN Miss:0 B:011 DC1:1666 IO:3000/3000/0000 FP:6393/BK:0/0 Cyc:28715 TpHR:1013 ZcI:12 ZcIHR:891 PZcI:11 Ph:0 FL:3 Frc:1 eRPM:15547 D%:166 Ia:-160 Ib:-144 Ibus:1296,CL,6720,14208,1662,1,12,6691,1,0,0,1,1,1666,12288,12288,0,6393,0,0,28715,,1013,12,891,11,,3,1,15547,166,-160,-144,1296,-168,-151,1360,,153,0,0,6868,0,2.2,0.0
1773758086460,10.088,S:CL P:6720 V:14208 D:1666 St:4 Tp:12 ZC:6844 SYN Miss:0 B:101 DC1:1664 IO:3000/0000/3400 FP:6545/BK:0/0 Cyc:35626 TpHR:1021 ZcI:15 ZcIHR:797 PZcI:17 Ph:1 FL:4 Frc:1 eRPM:15273 D%:166 Ia:-1680 Ib:-160 Ibus:1392,CL,6720,14208,1666,4,12,6844,1,0,1,0,1,1664,12288,0,13312,6545,0,0,35626,,1021,15,797,17,,4,1,15273,166,-1680,-160,1392,-1762,-168,1460,,152,0,0,6911,0,2.2,0.0
1773758086560,10.188,S:CL P:6736 V:14176 D:1668 St:0 Tp:12 ZC:6996 SYN Miss:0 B:100 DC1:1666 IO:0000/3400/0000 FP:6698/BK:0/0 Cyc:42505 TpHR:1015 ZcI:13 ZcIHR:1094 PZcI:14 Ph:1 FL:3 Frc:0 eRPM:15303 D%:166 Ia:1264 Ib:-1504 Ibus:1552,CL,6736,14176,1668,0,12,6996,1,0,1,0,0,1666,0,13312,0,6698,0,0,42505,,1015,13,1094,14,,3,0,15303,166,1264,-1504,1552,1326,-1578,1628,,153,0,0,6879,0,2.2,0.0
1773758086659,10.287,S:CL P:6720 V:14208 D:1668 St:3 Tp:12 ZC:7149 SYN Miss:0 B:101 DC1:1666 IO:3400/0000/3400 FP:6851/BK:0/0 Cyc:49396 TpHR:1024 ZcI:15 ZcIHR:891 PZcI:11 Ph:0 FL:3 Frc:1 eRPM:15067 D%:166 Ia:-1392 Ib:1104 Ibus:1072,CL,6720,14208,1668,3,12,7149,1,0,1,0,1,1666,13312,0,13312,6851,0,0,49396,,1024,15,891,11,,3,1,15067,166,-1392,1104,1072,-1460,1158,1125,,153,0,0,6891,0,2.2,0.0
1773758086759,10.387,S:CL P:6720 V:14176 D:1666 St:0 Tp:12 ZC:7302 SYN Miss:0 B:010 DC1:1668 IO:0000/3400/0000 FP:7003/BK:0/0 Cyc:56286 TpHR:1003 ZcI:17 ZcIHR:875 PZcI:15 Ph:1 FL:4 Frc:1 eRPM:15439 D%:166 Ia:1568 Ib:-1872 Ibus:1488,CL,6720,14176,1666,0,12,7302,1,0,0,1,0,1668,0,13312,0,7003,0,0,56286,,1003,17,875,15,,4,1,15439,166,1568,-1872,1488,1645,-1964,1561,,152,0,0,6890,0,2.2,0.0
1773758086858,10.486,S:CL P:6768 V:14192 D:1671 St:2 Tp:12 ZC:7454 SYN Miss:0 B:111 DC1:1671 IO:3400/0000/3400 FP:7156/BK:0/0 Cyc:63190 TpHR:1037 ZcI:11 ZcIHR:1156 PZcI:15 Ph:0 FL:4 Frc:1 eRPM:15125 D%:167 Ia:-1408 Ib:1232 Ibus:1264,CL,6768,14192,1671,2,12,7454,1,0,1,1,1,1671,13312,0,13312,7156,0,0,63190,,1037,11,1156,15,,4,1,15125,167,-1408,1232,1264,-1477,1292,1326,,153,0,0,6904,0,2.2,0.0
1773758086958,10.586,S:CL P:6800 V:14224 D:1673 St:5 Tp:12 ZC:7607 SYN Miss:0 B:001 DC1:1675 IO:0000/3400/3000 FP:7309/BK:0/0 Cyc:4540 TpHR:1013 ZcI:11 ZcIHR:1141 PZcI:15 Ph:2 FL:3 Frc:1 eRPM:15625 D%:167 Ia:1504 Ib:0 Ibus:1920,CL,6800,14224,1673,5,12,7607,1,0,0,0,1,1675,0,13312,12288,7309,0,0,4540,,1013,11,1141,15,,3,1,15625,167,1504,0,1920,1578,0,2014,,153,0,0,-58650,0,,
1773758087057,10.685,S:CL P:6784 V:14192 D:1675 St:1 Tp:12 ZC:7759 SYN Miss:0 B:100 DC1:1675 IO:3000/3000/3000 FP:7461/BK:0/0 Cyc:11440 TpHR:1026 ZcI:15 ZcIHR:797 PZcI:10 Ph:1 FL:3 Frc:1 eRPM:15111 D%:167 Ia:-128 Ib:-96 Ibus:1328,CL,6784,14192,1675,1,12,7759,1,0,1,0,0,1675,12288,12288,12288,7461,0,0,11440,,1026,15,797,10,,3,1,15111,167,-128,-96,1328,-134,-101,1393,,152,0,0,6900,0,2.2,0.0
1773758087157,10.785,S:CL P:6752 V:14208 D:1671 St:4 Tp:12 ZC:7912 SYN Miss:0 B:101 DC1:1671 IO:3000/3000/3400 FP:7613/BK:0/0 Cyc:18356 TpHR:1037 ZcI:14 ZcIHR:828 PZcI:17 Ph:1 FL:4 Frc:1 eRPM:15273 D%:166 Ia:-1552 Ib:-176 Ibus:1344,CL,6752,14208,1671,4,12,7912,1,0,1,0,1,1671,12288,12288,13312,7613,0,0,18356,,1037,14,828,17,,4,1,15273,166,-1552,-176,1344,-1628,-185,1410,,152,0,0,6916,0,2.2,0.0
1773758087257,10.885,S:CL P:6736 V:14192 D:1668 St:0 Tp:12 ZC:8064 SYN Miss:0 B:011 DC1:1671 IO:0000/3400/0000 FP:7766/BK:0/0 Cyc:25239 TpHR:1014 ZcI:13 ZcIHR:1078 PZcI:14 Ph:0 FL:4 Frc:1 eRPM:15424 D%:166 Ia:1264 Ib:-1344 Ibus:2000,CL,6736,14192,1668,0,12,8064,1,0,0,1,1,1671,0,13312,0,7766,0,0,25239,,1014,13,1078,14,,4,1,15424,166,1264,-1344,2000,1326,-1410,2098,,153,0,0,6883,0,2.2,0.0
1773758087356,10.984,S:CL P:6736 V:14192 D:1668 St:2 Tp:12 ZC:8216 SYN Miss:0 B:101 DC1:1666 IO:3400/0000/3400 FP:7918/BK:0/0 Cyc:32141 TpHR:1028 ZcI:10 ZcIHR:1125 PZcI:15 Ph:1 FL:3 Frc:1 eRPM:15009 D%:166 Ia:-1216 Ib:1232 Ibus:1312,CL,6736,14192,1668,2,12,8216,1,0,1,0,1,1666,13312,0,13312,7918,0,0,32141,,1028,10,1125,15,,3,1,15009,166,-1216,1232,1312,-1276,1292,1376,,152,0,0,6902,0,2.2,0.0
1773758087456,11.084,S:CL P:6720 V:14208 D:1666 St:4 Tp:12 ZC:8368 SYN Miss:0 B:011 DC1:1666 IO:3000/3000/3000 FP:8070/BK:0/0 Cyc:39041 TpHR:1008 ZcI:11 ZcIHR:1234 PZcI:16 Ph:0 FL:3 Frc:0 eRPM:15333 D%:166 Ia:-112 Ib:-128 Ibus:1808,CL,6720,14208,1666,4,12,8368,1,0,0,1,1,1666,12288,12288,12288,8070,0,0,39041,,1008,11,1234,16,,3,0,15333,166,-112,-128,1808,-117,-134,1897,,152,0,0,6900,0,2.2,0.0
1773758087556,11.184,S:CL P:6720 V:14224 D:1666 St:0 Tp:12 ZC:8520 SYN Miss:0 B:100 DC1:1666 IO:0000/3400/0000 FP:8222/BK:0/0 Cyc:45933 TpHR:1030 ZcI:11 ZcIHR:1156 PZcI:15 Ph:0 FL:3 Frc:0 eRPM:15394 D%:166 Ia:896 Ib:-1216 Ibus:2288,CL,6720,14224,1666,0,12,8520,1,0,1,0,0,1666,0,13312,0,8222,0,0,45933,,1030,11,1156,15,,3,0,15394,166,896,-1216,2288,940,-1276,2400,,152,0,0,6892,0,2.2,0.0
1773758087655,11.283,S:CL P:6720 V:14176 D:1666 St:2 Tp:12 ZC:8672 SYN Miss:0 B:101 DC1:1664 IO:3400/0000/3000 FP:8374/BK:0/0 Cyc:52842 TpHR:1045 ZcI:11 ZcIHR:1156 PZcI:15 Ph:0 FL:4 Frc:1 eRPM:15096 D%:166 Ia:-1376 Ib:1152 Ibus:1072,CL,6720,14176,1666,2,12,8672,1,0,1,0,1,1664,13312,0,12288,8374,0,0,52842,,1045,11,1156,15,,4,1,15096,166,-1376,1152,1072,-1443,1208,1125,,152,0,0,6909,0,2.2,0.0
1773758087755,11.383,S:CL P:6848 V:14208 D:1687 St:4 Tp:12 ZC:8824 SYN Miss:0 B:101 DC1:1696 IO:3000/0000/3400 FP:8526/BK:0/0 Cyc:59761 TpHR:1022 ZcI:16 ZcIHR:891 PZcI:15 Ph:1 FL:4 Frc:1 eRPM:15082 D%:171 Ia:-2208 Ib:-128 Ibus:1440,CL,6848,14208,1687,4,12,8824,1,0,1,0,1,1696,12288,0,13312,8526,0,0,59761,,1022,16,891,15,,4,1,15082,171,-2208,-128,1440,-2316,-134,1511,,152,0,0,6919,0,2.2,0.0
1773758087855,11.483,S:CL P:7392 V:14176 D:1762 St:0 Tp:12 ZC:8976 SYN Miss:0 B:100 DC1:1764 IO:0000/3400/0000 FP:8678/BK:0/0 Cyc:1104 TpHR:1007 ZcI:12 ZcIHR:1156 PZcI:11 Ph:1 FL:3 Frc:0 eRPM:15394 D%:177 Ia:-464 Ib:-2560 Ibus:1792,CL,7392,14176,1762,0,12,8976,1,0,1,0,0,1764,0,13312,0,8678,0,0,1104,,1007,12,1156,11,,3,0,15394,177,-464,-2560,1792,-487,-2685,1880,,152,0,0,-58657,0,,
1773758087954,11.582,S:CL P:9248 V:14128 D:2032 St:2 Tp:11 ZC:9134 SYN Miss:0 B:100 DC1:2057 IO:3400/0000/3000 FP:8836/BK:0/0 Cyc:7873 TpHR:971 ZcI:10 ZcIHR:1078 PZcI:14 Ph:1 FL:3 Frc:0 eRPM:16141 D%:211 Ia:-4272 Ib:3248 Ibus:3376,CL,9248,14128,2032,2,11,9134,1,0,1,0,0,2057,13312,0,12288,8836,0,0,7873,,971,10,1078,14,,3,0,16141,211,-4272,3248,3376,-4481,3407,3541,,158,0,0,6769,0,2.3,0.0
1773758088054,11.682,S:CL P:12816 V:14016 D:2534 St:4 Tp:9 ZC:9310 SYN Miss:0 B:001 DC1:2547 IO:0000/3400/0000 FP:9014/BK:0/0 Cyc:14751 TpHR:799 ZcI:10 ZcIHR:625 PZcI:11 Ph:2 FL:3 Frc:1 eRPM:19337 D%:256 Ia:-5024 Ib:5040 Ibus:4448,CL,12816,14016,2534,4,9,9310,1,0,0,0,1,2547,0,13312,0,9014,0,0,14751,,799,10,625,11,,3,1,19337,256,-5024,5040,4448,-5270,5287,4666,,178,0,0,6878,0,2.6,0.0
1773758088153,11.781,S:CL P:14368 V:14032 D:2754 St:0 Tp:8 ZC:9516 SYN Miss:0 B:011 DC1:2759 IO:3400/0000/3400 FP:9221/BK:0/0 Cyc:21821 TpHR:698 ZcI:8 ZcIHR:641 PZcI:11 Ph:2 FL:3 Frc:0 eRPM:22100 D%:276 Ia:-4256 Ib:3040 Ibus:4720,CL,14368,14032,2754,0,8,9516,1,0,0,1,1,2759,13312,0,13312,9221,0,0,21821,,698,8,641,11,,3,0,22100,276,-4256,3040,4720,-4465,3189,4951,,207,0,0,7070,0,2.9,0.0
1773758088253,11.881,S:CL P:15344 V:14000 D:2892 St:0 Tp:8 ZC:9744 SYN Miss:0 B:101 DC1:2895 IO:3400/0000/3400 FP:9450/BK:0/0 Cyc:29250 TpHR:656 ZcI:8 ZcIHR:547 PZcI:9 Ph:0 FL:3 Frc:1 eRPM:23854 D%:289 Ia:3760 Ib:-3392 Ibus:4464,CL,15344,14000,2892,0,8,9744,1,0,1,0,1,2895,13312,0,13312,9450,0,0,29250,,656,8,547,9,,3,1,23854,289,3760,-3392,4464,3944,-3558,4683,,229,0,0,7429,0,3.1,0.0
1773758088352,11.98,S:CL P:15904 V:14032 D:2972 St:3 Tp:7 ZC:9988 SYN Miss:0 B:110 DC1:2974 IO:3000/3000/3000 FP:9694/BK:0/0 Cyc:36504 TpHR:625 ZcI:7 ZcIHR:625 PZcI:9 Ph:1 FL:3 Frc:0 eRPM:24920 D%:297 Ia:-4384 Ib:-112 Ibus:4352,CL,15904,14032,2972,3,7,9988,1,0,1,1,0,2974,12288,12288,12288,9694,0,0,36504,,625,7,625,9,,3,0,24920,297,-4384,-112,4352,-4599,-117,4565,,244,0,0,7254,0,3.4,0.0
1773758088452,12.08,S:CL P:15952 V:14048 D:2977 St:3 Tp:7 ZC:10240 SYN Miss:0 B:111 DC1:2979 IO:3000/3000/3000 FP:9946/BK:0/0 Cyc:43697 TpHR:612 ZcI:9 ZcIHR:609 PZcI:6 Ph:0 FL:3 Frc:1 eRPM:25201 D%:297 Ia:-128 Ib:32 Ibus:3888,CL,15952,14048,2977,3,7,10240,1,0,1,1,1,2979,12288,12288,12288,9946,0,0,43697,,612,9,609,6,,3,1,25201,297,-128,32,3888,-134,34,4079,,252,0,0,7193,0,3.5,0.0
1773758088552,12.18,S:CL P:15920 V:14048 D:2972 St:0 Tp:7 ZC:10494 SYN Miss:0 B:000 DC1:2972 IO:3000/3000/3000 FP:10201/BK:0/0 Cyc:50835 TpHR:615 ZcI:7 ZcIHR:625 PZcI:8 Ph:0 FL:3 Frc:0 eRPM:26172 D%:297 Ia:-208 Ib:2816 Ibus:3088,CL,15920,14048,2972,0,7,10494,1,0,0,0,0,2972,12288,12288,12288,10201,0,0,50835,,615,7,625,8,,3,0,26172,297,-208,2816,3088,-218,2954,3239,,255,0,0,7138,0,3.6,0.0
1773758088651,12.279,S:CL P:15936 V:14048 D:2974 St:4 Tp:7 ZC:10751 SYN Miss:0 B:111 DC1:2974 IO:3400/0000/3400 FP:10457/BK:0/0 Cyc:57962 TpHR:609 ZcI:8 ZcIHR:547 PZcI:8 Ph:1 FL:3 Frc:1 eRPM:25489 D%:297 Ia:3888 Ib:-3568 Ibus:2288,CL,15936,14048,2974,4,7,10751,1,0,1,1,1,2974,13312,0,13312,10457,0,0,57962,,609,8,547,8,,3,1,25489,297,3888,-3568,2288,4079,-3743,2400,,256,0,0,7127,0,3.6,0.0
1773758088751,12.379,S:CL P:15088 V:14112 D:2852 St:2 Tp:7 ZC:11007 SYN Miss:0 B:001 DC1:2847 IO:0000/3400/0000 FP:10713/BK:0/0 Cyc:65100 TpHR:619 ZcI:8 ZcIHR:578 PZcI:8 Ph:0 FL:3 Frc:1 eRPM:25000 D%:282 Ia:-2416 Ib:-128 Ibus:2080,CL,15088,14112,2852,2,7,11007,1,0,0,0,1,2847,0,13312,0,10713,0,0,65100,,619,8,578,8,,3,1,25000,282,-2416,-128,2080,-2534,-134,2182,,256,0,0,7138,0,3.6,0.0
1773758088850,12.478,S:CL P:12912 V:14192 D:2547 St:5 Tp:7 ZC:11256 SYN Miss:0 B:110 DC1:2534 IO:3400/0000/3400 FP:10962/BK:0/0 Cyc:6786 TpHR:645 ZcI:8 ZcIHR:516 PZcI:9 Ph:2 FL:3 Frc:1 eRPM:24001 D%:251 Ia:-272 Ib:-1088 Ibus:2048,CL,12912,14192,2547,5,7,11256,1,0,1,1,0,2534,13312,0,13312,10962,0,0,6786,,645,8,516,9,,3,1,24001,251,-272,-1088,2048,-285,-1141,2148,,249,0,0,-58314,0,,
1773758088950,12.578,S:CL P:11344 V:14192 D:2320 St:1 Tp:7 ZC:11491 SYN Miss:0 B:101 DC1:2318 IO:3000/3000/3000 FP:11197/BK:0/0 Cyc:14204 TpHR:683 ZcI:9 ZcIHR:687 PZcI:9 Ph:1 FL:3 Frc:0 eRPM:22677 D%:231 Ia:2000 Ib:-864 Ibus:1632,CL,11344,14192,2320,1,7,11491,1,0,1,0,1,2318,12288,12288,12288,11197,0,0,14204,,683,9,687,9,,3,0,22677,231,2000,-864,1632,2098,-906,1712,,235,0,0,7418,0,3.2,0.0
1773758089050,12.678,S:CL P:10720 V:14192 D:2232 St:1 Tp:7 ZC:11713 SYN Miss:0 B:101 DC1:2227 IO:3000/3000/3000 FP:11418/BK:0/0 Cyc:21774 TpHR:711 ZcI:10 ZcIHR:641 PZcI:8 Ph:1 FL:3 Frc:1 eRPM:21492 D%:221 Ia:-1600 Ib:-144 Ibus:1920,CL,10720,14192,2232,1,7,11713,1,0,1,0,1,2227,12288,12288,12288,11418,0,0,21774,,711,10,641,8,,3,1,21492,221,-1600,-144,1920,-1678,-151,2014,,221,0,0,7570,0,2.9,0.0
1773758089149,12.777,S:CL P:9872 V:14192 D:2114 St:2 Tp:7 ZC:11924 SYN Miss:0 B:111 DC1:2111 IO:3000/3000/3000 FP:11629/BK:0/0 Cyc:29442 TpHR:751 ZcI:10 ZcIHR:641 PZcI:8 Ph:1 FL:3 Frc:1 eRPM:20265 D%:210 Ia:-2224 Ib:864 Ibus:1200,CL,9872,14192,2114,2,7,11924,1,0,1,1,1,2111,12288,12288,12288,11629,0,0,29442,,751,10,641,8,,3,1,20265,210,-2224,864,1200,-2333,906,1259,,211,0,0,7668,0,2.8,0.0
1773758089249,12.877,S:CL P:9488 V:14192 D:2055 St:5 Tp:8 ZC:12125 SYN Miss:0 B:011 DC1:2048 IO:3000/3000/0000 FP:11829/BK:0/0 Cyc:37233 TpHR:802 ZcI:9 ZcIHR:796 PZcI:10 Ph:1 FL:3 Frc:1 eRPM:19728 D%:202 Ia:-128 Ib:-1552 Ibus:1328,CL,9488,14192,2055,5,8,12125,1,0,0,1,1,2048,12288,12288,0,11829,0,0,37233,,802,9,796,10,,3,1,19728,202,-128,-1552,1328,-134,-1628,1393,,200,0,0,7791,0,2.6,0.0
1773758089348,12.977,S:CL P:8368 V:14224 D:1898 St:0 Tp:8 ZC:12317 SYN Miss:0 B:000 DC1:1882 IO:3000/3000/0000 FP:12021/BK:0/0 Cyc:45135 TpHR:841 ZcI:9 ZcIHR:890 PZcI:10 Ph:2 FL:3 Frc:1 eRPM:18757 D%:185 Ia:-144 Ib:-128 Ibus:1664,CL,8368,14224,1898,0,8,12317,1,0,0,0,0,1882,12288,12288,0,12021,0,0,45135,,841,9,890,10,,3,1,18757,185,-144,-128,1664,-151,-134,1746,,192,0,0,7902,0,2.4,0.0
1773758089448,13.076,S:CL P:7360 V:14224 D:1755 St:1 Tp:9 ZC:12499 SYN Miss:0 B:100 DC1:1757 IO:3400/3000/3000 FP:12202/BK:0/0 Cyc:52653 TpHR:912 ZcI:9 ZcIHR:953 PZcI:11 Ph:2 FL:3 Frc:1 eRPM:17284 D%:175 Ia:-896 Ib:-352 Ibus:608,CL,7360,14224,1755,1,9,12499,1,0,1,0,0,1757,13312,12288,12288,12202,0,0,52653,,912,9,953,11,,3,1,17284,175,-896,-352,608,-940,-369,638,,181,0,0,7518,0,2.4,0.0
